musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeated_area_all,repetition_ratio_all,repeated_area_triu,repetition_ratio_triu,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,total_transition,unique_transition,transition_diversity,transition_per_sec,unique_transition_per_sec
100,Bryson Tiller - Don't,Don't,Bryson Tiller,T R A P S O U L,R&B,Pop,0.175,0.3,Q3,Q2,match,NN,M6jRr8fpbyk,198.0,Bryson Tiller - Don't (Lyrics),4.672557018304175,0.0585205992509363,84.99123763615356,367.86341164694414,65.40639132514966,302.4570203217945,0.0132068311795592,27299740,0.3739693689594467,13645607,0.3738963356117389,B,minor,0.8685426712036133,-156.46286,108.80762,102.43971,41.75334,41.26426,38.42995,35.180447,24.113985,26.683994,18.669224,3.0083969,16.694555,-1.4147204,14.9664755,5.293647,11.783427,-10.998741,11.161479,9.786228,13.153823,-4.8581076,9.135348,2.1590188,9.155631,1.0894068,9.668412,1955.0294911539968,1164.9452562506724,78,21,0.2692307692307692,0.3939393939393939,0.10606060606060606
136,Childish Gambino - Redbone,Redbone,Childish Gambino,"""Awaken, My Love!""",R&B,Pop,0.625,0.525,Q3,Q2,match,NN,nxuzYWcY2O0,327.0,Childish Gambino|Redbone Official Audio,4.250870404699269,0.0649147727272727,37.89781475981405,119.95585059317834,65.40639132514966,54.54945926802869,0.009926320053637,133574354,0.6737794683787448,66780149,0.6737564187313149,C,minor,0.6168833374977112,-179.5358,117.41559,100.64509,41.316345,33.341858,31.134466,29.1633,22.039902,7.3479214,17.055489,16.340204,14.805009,2.5562692,12.218562,7.031786,12.188177,0.19562437,10.903285,4.546287,10.449982,-2.0236194,10.280837,3.3799388,10.843832,-4.3826523,10.701579,1805.97101459514,990.4690394675324,132,47,0.3560606060606061,0.4036697247706422,0.1437308868501529
788,Rag'N'Bone Man - Skin,Skin,Rag'N'Bone Man,Skin,Soul/Blues,Pop,0.6125,0.525,Q3,Q3,match,NN,yU6gG-p5FZc,240.0,Rag'n'Bone Man - Skin (Audio),3.461959324936726,0.221330497002514,557.4039000676945,367.86341164694414,65.40639132514966,302.4570203217945,0.0123437093570828,59066528,0.552245742502564,29528103,0.5522026305795802,F,major,0.8776999115943909,-122.13502,122.670586,95.068756,41.976826,-11.528912,23.238688,12.971471,19.400997,1.3231524,16.912643,3.888778,15.560941,-5.6958957,12.979509,3.2856572,12.234589,-4.4876647,11.905903,1.0578303,13.211395,1.1131194,10.848889,0.54919004,10.721017,-0.31161422,10.015097,2218.5328859462356,973.1336567695324,83,28,0.3373493975903614,0.3458333333333333,0.11666666666666667
204,Dan Stevens - Evermore,Evermore,Dan Stevens,Beauty and the Beast (Original Motion Picture Soundtrack),Pop,Pop,0.7375,0.5875,Q2,Q3,match,NN,xmckBT-IUeE,195.0,Dan Stevens Evermore Lyrics (Beauty and the Beast Soundtrack 2017),3.1554436208840472e-30,0.2236010022670325,630.9332420060653,174.61411571650194,65.40639132514966,109.20772439135229,0.0019315754761919,11993428,0.1707464374058395,5992533,0.1706477516624003,Ab,major,0.8561487197875977,-180.97943,110.372,129.77605,42.074963,-13.562703,23.737127,26.612904,12.306813,7.726273,15.406356,1.1393875,10.504147,-4.4990597,8.777571,5.887892,10.421281,-9.670675,9.95653,0.009365002,8.152655,-4.450666,7.9300733,-0.046579447,7.7145452,0.13096471,6.542777,1594.2934572339768,824.1843419604828,87,55,0.632183908045977,0.4461538461538462,0.28205128205128205
657,Maroon 5 - Don't Wanna Know,Don't Wanna Know,Maroon 5,Don't Wanna Know,Pop,Pop,0.6,0.5125,Q3,Q3,match,NN,OxPv8mSTv9U,214.0,Maroon 5 - Don't Wanna Know ft. Kendrick Lamar (Audio),4.451427430730184,0.0809958686671015,105.61721842118416,144.30989148811935,65.40639132514966,78.90350016296969,0.0156179629266262,33751404,0.3989376572546827,16871108,0.398872421291882,G,major,0.8958819508552551,-72.83369,81.82,87.27862,34.19463,13.490956,22.129137,21.811432,19.149765,7.1046057,17.881174,8.262398,16.62226,-4.907499,14.548769,2.8473244,12.529624,-9.029799,12.371655,-0.7399942,12.621591,-8.139325,14.245542,-3.1312563,12.138947,-5.847463,10.584351,2220.5450996958302,945.7243639471444,45,9,0.2,0.2102803738317757,0.04205607476635514
835,Shawn Mendes - Treat You Better,Treat You Better,Shawn Mendes,Treat You Better,Pop,Pop,0.6625,0.6125,Q2,Q2,match,NN,eiG_DUXD8YQ,188.0,Shawn Mendes - Treat You Better (Audio),6.474700381480096,0.1469387755102041,539.8906042898409,163.86452094349724,65.40639132514966,98.45812961834758,0.0166768580675125,45694873,0.699048689920675,22843399,0.6990116149019097,C#,major,0.9101645946502686,-45.349094,112.671715,79.3391,35.74326,18.311832,21.167637,30.661913,16.767206,9.140561,11.385739,10.082298,12.988767,-0.057836507,10.398029,4.085069,10.051426,1.1269674,8.609994,0.6023342,9.837503,0.8172067,8.0728855,2.124103,7.474345,-5.6004696,7.8157535,2502.1095173538233,1086.4549892491057,102,22,0.21568627450980393,0.5425531914893617,0.11702127659574468
670,Matt Terry - When Christmas Comes Around,When Christmas Comes Around,Matt Terry,When Christmas Comes Around,Pop,Pop,0.35,0.425,Q3,Q3,match,NN,h1zyuKX3fbI,200.0,Matt Terry - When Christmas Comes Around (Audio),3.6755608050473225,0.1802251363583613,668.3520398028952,329.6275569128699,65.40639132514966,264.2211655877203,0.0038354401476681,21979181,0.2960051857515894,10985289,0.295923666471311,Bb,major,0.9474437832832336,-128.36475,101.69692,95.8861,33.790035,26.54516,21.874306,22.12998,15.401631,3.896655,12.217171,10.945065,11.252711,-1.9727709,10.486056,3.863226,9.518788,-5.8804355,9.553019,3.4395142,9.82859,-4.9485254,8.200792,-0.41229567,8.276086,-3.843244,8.400181,2229.532487572003,1083.8153872597318,78,12,0.15384615384615385,0.39,0.06
614,Lord Huron - The Night We Met,The Night We Met,Lord Huron,Strange Trails,Indie Folk,Pop,0.2875,0.4875,Q3,Q3,match,NN,KtlgYxa6BMU,208.0,Lord Huron - The Night We Met (Official Audio),3.537307295022509,0.1914680329694809,739.0603885014635,152.01041679645533,65.40639132514966,86.60402547130568,0.0094079338014125,25412722,0.3152767779023311,12701881,0.3152007259561097,A,major,0.8515857458114624,-172.8792,124.858955,137.00603,43.497143,-17.641062,22.67584,21.850634,19.17143,3.554171,14.12553,-4.123461,9.44866,-2.3719728,9.250363,-8.743758,9.663558,-15.752116,13.692304,-4.650525,11.954626,-13.722956,11.261911,-6.1758647,9.151544,-6.7498045,10.107649,1426.3727212091742,655.249566569368,69,9,0.13043478260869565,0.3317307692307692,0.04326923076923077
904,The Weeknd - Nothing Without You,Nothing Without You,The Weeknd,Starboy,R&B,Pop,0.7,0.5625,Q2,Q3,match,NN,WFO7r3g-JBc,199.0,The Weeknd - Nothing Without You (Audio),6.109260693400707,0.1946975005839757,638.2803526045589,636.7984644737662,65.40639132514966,571.3920731486165,0.0135139524936676,24106244,0.3288358064383942,12048842,0.328757435850463,Ab,minor,0.8244292140007019,-112.79758,90.999214,92.47181,34.0523,2.4018807,29.319035,22.709873,20.102596,3.1013792,16.284937,4.4534464,16.300385,-2.1279016,12.527062,4.6839805,11.730967,-1.3259876,11.526482,9.851656,10.962205,2.0003257,10.935359,2.0632043,10.36957,1.529985,8.94155,2072.699229216355,905.6815994855008,85,24,0.2823529411764706,0.4271356783919598,0.12060301507537688
656,Maroon 5 - Cold,Cold,Maroon 5,Cold,Pop,Pop,0.4875,0.4125,Q3,Q3,match,NN,DCBmhs4dYzc,229.0,Maroon 5 - Cold ft. Future (Audio),6.6497174662836915,0.11904038870331,278.78873183210953,86.30425076864258,65.40639132514966,20.89785944349292,0.0052912216633558,35955345,0.368415157139622,17972736,0.3683512800902255,A,minor,0.8651285767555237,-82.53363,96.681274,100.32952,37.471237,11.250866,21.409004,19.535667,19.872366,4.6725035,14.40465,20.397484,13.700866,0.99976206,12.914091,10.980967,12.148683,0.75193167,10.4743185,5.6934323,10.581944,0.91215307,10.055052,5.4671764,9.06021,6.755675,8.658502,2018.7700863696427,899.0803935952389,108,30,0.2777777777777778,0.47161572052401746,0.13100436681222707
280,Drake - Teenage Fever,Teenage Fever,Drake,More Life,R&B,Pop,0.325,0.525,Q3,Q3,match,NN,e8HtwsnuTIw,220.0,Teenage Fever,3.943300300902776,0.0986049461001902,194.4960533542462,96.31529725464738,65.40639132514966,30.90890592949772,0.0284491293132305,21927016,0.2449140195710363,10958779,0.2448342538764138,Ab,minor,0.8287226557731628,-190.64853,105.02312,118.24245,49.44553,33.32866,34.655064,27.202135,22.27522,27.340878,21.511309,22.733067,18.088507,0.32554683,13.544268,9.107846,16.18153,-0.79282445,12.021088,11.248918,11.881535,0.45385572,11.328078,0.40770152,9.053779,-0.6156745,7.9517403,1402.7527868710415,1177.0594163200594,68,25,0.36764705882352944,0.3090909090909091,0.11363636363636363
350,Frank Ocean - Nikes,Nikes,Frank Ocean,Blonde,R&B,Pop,0.2625,0.375,Q3,Q2,match,NN,diIFhc_Kzng,314.0,Frank Ocean - Nikes,7.5057404822284335,0.1230132327936719,643.2138605692218,120.65074776640884,65.40639132514966,55.244356441259185,0.0046414793469011,52514869,0.2869982882092912,26250675,0.2869456185137405,C,minor,0.8312418460845947,-173.01366,96.538185,134.5295,46.472637,30.015755,30.462439,27.002705,18.15108,6.073151,17.442324,6.648252,14.507787,0.13066445,12.1736,0.9118177,10.866658,-0.56913114,10.438345,2.468659,8.249046,1.0854357,9.395492,-4.457073,8.854505,-5.0121765,9.71408,1407.087668782703,981.20374414668,99,28,0.2828282828282828,0.31528662420382164,0.08917197452229299
500,Katy Perry - Swish Swish,Swish Swish,Katy Perry,Swish Swish,Pop,Pop,0.7,0.425,Q2,Q2,match,NN,iGk5fR-t5AU,384.0,Katy Perry - Swish Swish (Official) ft. Nicki Minaj,4.60926354340545,0.1998307031864079,854.1107013516389,170.6259238017108,65.40639132514966,105.21953247656114,0.0005770812858827,170128678,0.6219550993331575,85056118,0.6219325947996385,F,minor,0.8876681923866272,-213.90958,81.78802,82.77634,42.15794,-2.5729058,35.009544,15.272475,21.699028,-3.0284674,17.29833,7.481347,16.14648,1.799372,13.520407,6.7950234,14.20549,0.7960421,11.793697,5.6439815,11.129112,-2.6893847,10.040026,3.3104782,9.171137,-1.441063,8.766077,2548.639026153031,1122.0411293028346,75,29,0.38666666666666666,0.1953125,0.07552083333333333
851,Solange - Don't Touch My Hair,Don't Touch My Hair,Solange,A Seat at the Table,R&B,Pop,0.4625,0.4125,Q3,Q2,match,NN,vqeTU-wfEmc,258.0,Solange - Don't Touch My Hair (Official Audio),7.945820279189144,0.0346101847679134,43.5196139368285,138.59131548843604,65.40639132514966,73.18492416328638,0.0281848311424255,83477667,0.6781342662949605,41733294,0.6781053836879051,D,minor,0.8685564398765564,-164.57553,120.74314,101.245155,38.07462,18.5681,33.40693,29.585915,19.038584,21.888592,16.709038,11.944927,14.9696865,7.2284365,12.72992,4.2254295,12.256397,2.3549335,11.092597,7.2418284,10.797653,-6.5812945,11.247686,0.66009074,9.432002,-3.758571,9.159134,1647.1415118554662,1083.9529261718162,85,34,0.4,0.32945736434108525,0.13178294573643412
650,Mariah Carey - I Don't,I Don't,Mariah Carey,I Don't,R&B,Pop,0.6375,0.5375,Q3,Q2,match,NN,dC2RUk6H6VY,256.0,I Don't,3.904792109361473,0.1808790212958767,474.47308927047413,227.75828324510303,65.40639132514966,162.35189191995337,0.013422442600131,60810333,0.4993817956582107,30399655,0.4993365237028621,C,minor,0.950817346572876,-74.95362,95.65036,76.17918,35.899906,17.888958,31.06882,9.103886,22.784706,7.423625,16.288319,2.7581143,16.203571,2.4190774,16.975178,0.6166342,13.000037,-4.6965747,14.193084,5.655413,13.439744,-1.3674234,10.784085,3.73101,9.678189,-3.3235843,9.3169155,2715.928747045719,1022.6403842251486,128,45,0.3515625,0.5,0.17578125
263,Drake - Keep The Family Close,Keep The Family Close,Drake,Views,R&B,Pop,0.4125,0.35,Q3,Q3,match,NN,Wp-SDlCwX5k,330.0,Drake - Keep the Family Close (Audio),0.1481027868954319,0.2727593010146561,1132.6308070521254,177.66631669600923,65.40639132514966,112.25992537085958,0.0121322739869356,57738032,0.2866650662392646,28861928,0.2866148789700063,A,minor,0.891128420829773,-124.2511,105.03285,110.74989,37.4344,-1.7313344,22.171598,32.04661,16.885296,7.474771,15.241225,6.3894644,11.992285,-5.203889,13.010243,10.541693,12.860186,-3.4721372,13.644194,8.700439,10.260806,1.258768,9.269712,2.4789183,8.197159,0.70388514,8.190123,1756.7237496779678,841.1827242073874,88,30,0.3409090909090909,0.26666666666666666,0.09090909090909091
526,Kendrick Lamar - HUMBLE.,HUMBLE.,Kendrick Lamar,DAMN.,Hip-Hop,Hip-Hop,0.4625,0.525,Q3,Q2,match,NN,ov4WobPqoSA,177.0,HUMBLE.,2.3567206747633542,0.0657221566312475,41.05767605506434,83.3644111580719,65.40639132514966,17.958019832922247,0.0208617802709341,37628695,0.6475410680984721,18810538,0.6474948946264039,Ab,major,0.7180295586585999,-95.32182,97.34678,79.68518,45.254467,15.088258,37.256866,20.82588,23.774593,10.410831,18.382107,16.986052,15.802552,10.904736,16.044275,18.430668,13.997346,4.782604,15.300107,12.209274,11.122159,5.330637,11.369733,5.385878,10.942598,2.7821708,8.75504,2270.9457104186167,1159.7179987780112,81,11,0.13580246913580246,0.4576271186440678,0.062146892655367235
796,Rick Ross - Trap Trap Trap,Trap Trap Trap,Rick Ross,Rather You Than Me,Hip-Hop,Hip-Hop,0.6,0.375,Q3,Q2,match,NN,i0IQIA1MdwE,278.0,Rick ross - Trap Trap Trap (Ft. Young Thug & Wale) Audio,4.353959024545458,0.1617585717861016,397.5688326016598,517.2410787647879,65.40639132514966,451.8346874396382,0.0200762692838907,83439095,0.5806956521242886,41713557,0.5806607110425582,Eb,major,0.8032625317573547,-67.548035,116.5435,64.1171,37.50872,-9.878469,24.41034,15.313559,22.273104,7.0523334,17.870209,10.231612,13.923349,-3.3248513,15.289118,8.360758,15.39352,0.44532382,12.118045,7.346481,11.094806,0.9461454,10.937672,5.620348,9.78004,1.2311722,9.466946,2775.1402630531534,1154.6083429015823,51,9,0.17647058823529413,0.18345323741007194,0.03237410071942446
516,Kendrick Lamar - LOYALTY.,LOYALTY.,Kendrick Lamar,DAMN.,Hip-Hop,Hip-Hop,0.4,0.4625,Q3,Q2,match,NN,sN8H2ypmzlA,227.0,LOYALTY.,6.427027896952193,0.160641339869281,781.2615754090306,394.2662424412591,65.40639132514966,328.85985111610944,0.0229034163057804,41085080,0.4284906279369046,20537652,0.428432423934746,A,minor,0.8812481164932251,-107.96312,77.49155,56.47503,29.850515,5.0717835,26.312735,18.495556,17.936783,3.4251988,16.888353,12.783259,17.355242,-2.7513263,13.188923,0.66907275,14.095054,-4.6082754,12.162235,6.5983486,11.8579035,1.2101732,11.0023775,5.4862404,10.248439,-0.77938163,9.9267845,2932.041730490578,1025.6797659229342,91,38,0.4175824175824176,0.4008810572687225,0.16740088105726872
935,Travis Scott - Goosebumps,Goosebumps,Travis Scott,Birds in the Trap Sing McKnight,Hip-Hop,Hip-Hop,0.511363636364,0.386363636364,Q3,Q2,match,NN,_9XaXHD3680,247.0,Travis Scott - goosebumps (Lyrics) ft. Kendrick Lamar,4.87454751358271,0.12270976228507,175.6155053776106,266.19869962824436,65.40639132514966,200.7923083030947,0.0177511144429445,43865237,0.3872508287445189,21927304,0.3871933739660308,E,minor,0.765854001045227,-66.792625,86.12388,95.0351,40.909344,9.938127,32.509098,13.575893,21.748646,10.472605,18.356909,8.033034,17.278044,-9.284321,14.984588,4.4468846,13.271235,-2.370496,11.668418,3.8828287,11.015483,-4.204987,10.028257,4.6416593,9.033459,0.054036237,9.022555,2264.705851776911,1095.2317660177491,173,52,0.30057803468208094,0.7004048582995951,0.21052631578947367
494,Kanye West - 01 Champions,01 Champions,Kanye West,Champions,Hip-Hop,Hip-Hop,0.8,0.4625,Q2,Q2,match,NN,qJpprwtl070,168.0,Champion,0.0623747619431308,0.2380820399113082,587.6174268286537,129.31026969119696,65.40639132514966,63.90387836604731,0.0192747451364994,45158422,0.8672527958933338,22575604,0.8672344355271184,Bb,minor,0.8473579287528992,-68.464195,78.4425,83.23213,36.348083,9.852186,26.174988,24.168926,19.371239,15.361718,14.261416,9.264157,14.4478035,2.8350134,12.054229,10.301243,10.65962,3.9060335,11.880714,10.402792,10.2893505,3.5478415,9.179067,3.7456923,8.112947,3.5013053,7.134439,2304.491609573724,1052.360957306207,87,21,0.2413793103448276,0.5178571428571429,0.125
693,Migos - Culture,Culture,Migos,Culture,Hip-Hop,Hip-Hop,0.6,0.4,Q3,Q2,match,NN,lPnh9qw8_uA,154.0,Migos - Culture ft DJ Khaled [Audio Only],4.41402044988227,0.1044753553069247,184.9188642284937,718.922799426084,65.40639132514966,653.5164081009343,0.016882624477148,20759568,0.4745586900956626,10376482,0.4744794629120025,E,minor,0.8166409730911255,-60.263023,88.866356,65.9168,42.7198,23.222738,31.774437,1.3686826,22.804558,-9.90045,25.198164,14.947415,19.292631,-4.1922917,13.9636755,11.076308,19.138004,-2.0994732,13.12288,7.0137463,12.832016,3.803093,11.596461,9.876203,12.284584,4.8950815,9.855216,2945.395843614809,1215.6659399471412,36,16,0.4444444444444444,0.23376623376623376,0.1038961038961039
169,Cole Swindell - You Should Be Here,You Should Be Here,Cole Swindell,You Should Be Here,Country,Country,0.675,0.6,Q2,Q3,match,NN,8KZdeDMlm4c,189.0,Cole Swindell - You Should Be Here (Official Audio HD),1.7599236420474134,0.1579141557004058,1005.8298163356612,102.04250286354404,65.40639132514966,36.636111538394374,0.0096066938713192,25293877,0.3825845961290521,12642875,0.382508713784715,G,major,0.8996098637580872,-50.64162,105.94041,112.39402,43.70898,5.086437,22.296555,29.675962,19.228928,8.318934,12.476085,0.008361014,10.902505,2.6453562,10.707739,5.9430723,10.74365,-5.208534,10.741041,5.9857645,9.969518,-4.008417,8.360044,2.732548,8.716843,-0.67132974,8.301528,1961.9203871587235,945.6293931464973,89,11,0.12359550561797752,0.4708994708994709,0.0582010582010582
628,Luke Combs - One Number Away,One Number Away,Luke Combs,One Number Away,Country,Country,0.6125,0.625,Q3,Q3,match,NN,eT1mkn-k7nY,223.0,Luke Combs - One Number Away (Audio),4.842066691743189,0.175969233967363,464.08777515568994,151.1349012203898,65.40639132514966,85.72850989524014,0.0082629425451159,41350089,0.4467206405590722,20670240,0.4466632567661566,A,major,0.8769575953483582,-70.855125,99.89819,91.84345,31.589457,-11.705176,23.174072,25.602816,18.58288,8.556565,12.655756,2.4397047,13.612285,-1.3228227,9.652841,6.1987505,8.857559,-1.7153434,10.704526,2.5865006,9.102959,-3.7069488,9.523992,2.6210837,8.183124,-0.029565401,7.6447144,2271.9863054442844,846.4963297947568,77,19,0.24675324675324675,0.3452914798206278,0.08520179372197309
71,Blake Shelton - Every Time I Hear That Song,Every Time I Hear That Song,Blake Shelton,If I'm Honest,Country,Country,0.7625,0.5875,Q2,Q3,match,NN,EHKXIcrRROQ,218.0,Blake Shelton - Every Time I Hear That Song (Official Audio),5.794517833493769,0.1487708843247845,853.4232446603627,125.62905732418486,65.40639132514966,60.2226659990352,0.0107080666348338,45849761,0.5192286195233538,22920188,0.5191775877675877,D,major,0.9385957717895508,-56.90112,125.422775,102.56132,39.75595,6.9026184,27.46261,29.226837,16.719952,5.6520643,11.278956,6.677949,10.275024,-0.4104872,8.424335,7.0546217,9.094221,-3.0421886,9.234801,2.6410165,8.02554,-2.015132,6.883123,2.50667,7.827248,2.3256505,8.887792,2031.8469944186604,892.786945258028,64,12,0.1875,0.29357798165137616,0.05504587155963303
706,Miranda Lambert - Vice,Vice,Miranda Lambert,Vice,Country,Country,0.4,0.6125,Q3,Q3,match,NN,XxQz2P6X9Fg,241.0,Miranda Lambert - Vice (Official Audio),3.6791622868825216,0.1798055635768601,1069.4347156929543,161.0494265540188,65.40639132514966,95.64303522886914,0.007839310914278,30860115,0.2859236291567301,15424867,0.2858549627796024,A,major,0.9490585327148438,-117.457596,129.3955,102.897766,35.60292,-1.0838356,23.997002,39.151398,16.25691,4.881517,12.778177,7.545461,14.056143,1.659147,9.973278,5.4238143,10.039257,0.3924227,8.539883,5.4956656,8.258726,-3.863614,8.093166,1.7964772,7.1384807,-0.1924683,6.8964806,1837.4493869878493,711.1532544941933,77,20,0.2597402597402597,0.31950207468879666,0.08298755186721991
456,Jennifer Nettles - Unlove You,Unlove You,Jennifer Nettles,Playing With Fire,Country,Country,0.7,0.525,Q2,Q3,match,NN,wW2GlRqzP2Y,233.0,Unlove You - Jennifer Nettles,3.31926545864922,0.2019699532384837,1246.2679760739877,229.0776735576574,65.40639132514966,163.67128223250774,0.0065080490894615,30570139,0.302606928522856,15280050,0.3025376549745551,C,major,0.9319428205490112,-134.84206,111.98783,99.464485,30.709305,-0.23338012,23.900463,35.571754,17.609308,8.448063,16.839165,8.110389,13.0996065,8.425559,11.88869,3.484073,10.832553,-7.062892,11.470258,6.759604,13.274625,-10.480951,10.785975,-0.19281372,8.474846,-2.1570857,9.802752,1928.5827070292432,787.2919965590991,52,18,0.34615384615384615,0.22317596566523606,0.07725321888412018
602,Little Big Town - When Someone Stops Loving You,When Someone Stops Loving You,Little Big Town,The Breaker,Country,Country,0.6125,0.5375,Q3,Q3,match,NN,Y14kSC-eado,229.0,Little Big Town - When Someone Stops Loving You (Official Audio),1.3381550319043043,0.2226835443037974,1129.0416662355392,165.76853496220332,65.40639132514966,100.36214363705366,0.0114899380132555,26438581,0.2711214843775036,13214358,0.271047768977727,D,major,0.9407823085784912,-46.05744,104.63241,92.03305,36.811016,4.1670823,23.984337,16.301159,17.10246,4.2766514,13.939021,6.5111804,11.383292,-7.247106,12.1439905,6.4115176,9.931355,-10.493265,10.874223,3.6388354,11.446764,-13.424742,10.723659,-1.3883716,9.504068,-8.378424,9.748178,2289.428389587883,948.7504387503216,91,21,0.23076923076923078,0.39737991266375544,0.09170305676855896
488,Justin Moore - You Look Like I Need A Drink,You Look Like I Need A Drink,Justin Moore,You Look Like I Need A Drink,Country,Country,0.6625,0.6,Q2,Q3,match,NN,knx4FkCvFUc,187.0,You Look Like I Need A Drink,2.215016901000423,0.1351083591331269,615.0778621322931,130.8127826502993,65.40639132514966,65.40639132514966,0.0109625663608312,40125493,0.6153685820816839,20058712,0.6153210358364694,F#,major,0.8900730013847351,-17.821577,103.34467,94.105774,32.545975,-11.549545,19.293991,34.174957,13.371468,7.0468574,9.759494,13.771174,9.004991,-3.692218,9.611894,10.011178,7.601703,2.8543549,8.060297,2.7667873,7.113168,-0.96111125,7.2808456,3.794216,6.544076,2.0448878,6.4187837,2161.840684899662,744.0408907938973,74,13,0.17567567567567569,0.39572192513368987,0.06951871657754011
647,Maren Morris - I Could Use a Love Song,I Could Use a Love Song,Maren Morris,Hero,Country,Country,0.5625,0.6125,Q3,Q3,match,NN,gSuzWw8ydJ4,196.0,Maren Morris ~ I Could Use A Love Song (Audio),4.791484645215511,0.1897429823522444,774.6114817033424,119.264955733156,65.40639132514966,53.85856440800636,0.0133483251556754,36255615,0.5086062560608585,18123589,0.5085481320267357,F#,major,0.914240300655365,-91.29671,104.24353,103.77868,31.955465,8.629123,24.8587,27.92293,16.249508,4.590669,13.556014,8.264998,12.14676,4.8639135,11.75058,1.1878798,12.125974,7.450482,14.115286,3.0178404,10.134151,-5.1255617,9.176165,3.6203973,8.896393,-9.535397,10.1894655,1959.776181420792,900.4609944665203,48,17,0.3541666666666667,0.24489795918367346,0.08673469387755102
67,Bishop Briggs - River,River,Bishop Briggs,River,Alternative Rock,Rock,0.8,0.5875,Q2,Q2,match,NN,ZZjfR3phLUg,214.0,Bishop Briggs - River (Audio),4.244781588505109,0.1345549170551881,500.97721970312386,140.20166900511882,65.40639132514966,74.79527767996916,0.0163715425878763,30558003,0.3592365789654013,15274397,0.3591672615205125,F,major,0.7902081608772278,-79.43154,96.807755,87.79284,37.29137,-8.321282,28.633987,17.973322,17.323849,3.657003,13.164522,9.259804,12.132987,2.4872413,10.654756,2.904081,10.309281,0.82918936,9.711316,7.853759,10.65842,-2.318666,8.641442,2.3676693,8.786954,-5.950349,11.0638275,2263.538507566793,843.161577366804,70,19,0.2714285714285714,0.32710280373831774,0.08878504672897196
560,LCD Soundsystem - call the police,call the police,LCD Soundsystem,call the police / american dream,Electronic Rock,Rock,0.6625,0.5125,Q2,Q2,match,NN,b4AYQa0j_v8,419.0,call the police,3.8041392905572193,0.0695830561100022,820.0234232749356,164.81377845643496,65.40639132514966,99.4073871312853,0.0039073331281542,248954060,0.7653124174754898,124468035,0.7652995459962618,A,minor,0.8970598578453064,-30.096949,98.417465,89.1146,27.613493,-25.7787,19.233662,28.105532,14.640514,3.899803,11.300201,14.02967,9.5960655,-0.016971726,8.052334,6.9810696,7.9265647,2.720506,7.014914,4.143479,8.913252,-2.3028953,6.9463625,2.6040142,7.399622,-2.6760094,6.0226216,2324.335984077755,643.9880332087374,34,9,0.2647058823529412,0.081145584725537,0.021479713603818614
393,Gorillaz - Saturnz Barz,Saturnz Barz,Gorillaz,Humanz (Deluxe),Alternative/Electronic,EDM,0.5375,0.4625,Q3,Q2,match,NN,j0HzCVtIzqE,184.0,Gorillaz - Saturnz Barz (8D AUDIO),3.7632112773521262,0.1710459828196058,682.5857875811226,2093.004522404789,65.40639132514966,2027.5981310796392,0.0101033449172973,40943660,0.6533939232073201,20467872,0.6533501321679275,F#,minor,0.8295888304710388,-85.38685,75.647415,90.14035,33.423855,-13.376022,26.637148,16.508272,21.682098,7.200039,18.494076,27.86428,13.941599,8.736315,12.0638895,3.3965302,10.582653,13.811259,10.009391,5.210788,8.837882,11.91534,9.416525,3.4673638,7.693256,2.1123335,8.791402,2206.162493413369,874.7110172657794,80,39,0.4875,0.43478260869565216,0.21195652173913043
848,Snakehips - Don't Leave,Don't Leave,Snakehips,Don't Leave,EDM,EDM,0.7125,0.5125,Q2,Q3,match,NN,_6lzFl2XUeM,213.0,Snakehips & MØ - Don't Leave (Official Lyric Video),2.9214462604577247,0.2235652836763585,666.6334973640684,916.3106942306296,65.40639132514966,850.9043029054798,0.0095294965431094,24393671,0.2892730625478484,12192250,0.289195800494379,Ab,major,0.891101062297821,-53.00554,103.37518,78.68394,32.545094,-6.608395,28.254087,16.579504,20.009731,0.046496786,14.505971,7.7010202,14.202481,2.6691675,12.325278,4.3325777,12.636664,6.1883183,10.595263,4.711001,10.157665,-5.6898904,9.727162,-3.0166159,9.500554,1.4017677,9.492974,2521.9356706158155,849.9475094927318,96,24,0.25,0.4507042253521127,0.11267605633802817
