musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeat_area_size,repetition_ratio,repeat_area_size_without_offset,repetition_ratio_without_offset,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std
334,Flo Rida - My House,My House,Flo Rida,空,Hip-Hop,Hip-Hop,0.625,0.5625,Q3,Q1,mismatch,NP,TuxMwALL_S4,193.0,Flo Rida - My House (Official Audio),3.896733142372751,0.1587606581001561,820.3468864077782,149.39896882100535,65.40639132514966,83.9925774958557,0.0185010451823472,46340564,0.6751942143233264,46920181,0.6766787672766045,Bb,major,0.8560336232185364,-30.4325,94.23356,87.93824,38.76405,6.721904,21.615816,19.1601,17.24071,6.059045,14.248315,7.1128206,13.157188,-4.485926,11.861738,7.6829386,11.650976,-8.122278,11.820589,3.2723627,9.882751,-1.240601,9.542873,3.270925,8.794065,1.9188738,8.448234,2435.0054449424697,983.0384218649772
336,"Florida Georgia Line - God, Your Mama, And Me","God, Your Mama, And Me",Florida Georgia Line,Dig Your Roots,Country,Country,0.75,0.725,Q1,Q4,match,PP,Kz6v0czyASg,184.0,"Florida Georgia Line - God, Your Mama, and Me (audio)",5.4683031263001745,0.1786572259451258,814.6590614337468,131.5705733911144,65.40639132514966,66.16418206596475,0.0074793426319956,39860610,0.6441408593302246,40443995,0.6465630725760424,G,major,0.9632606506347656,-22.992355,91.63362,104.66156,29.519669,2.364836,18.773405,20.06271,14.3581,4.1386204,13.02018,3.1228719,9.78285,-8.677494,10.376098,1.1241417,8.538033,-0.37974745,8.080233,1.706512,9.5072155,-3.4419534,8.314427,4.080554,8.205904,-7.1727695,7.6430626,2103.4964116885335,682.7753885758198
337,Florida Georgia Line - May We All,May We All,Florida Georgia Line,Dig Your Roots,Country,Country,0.675,0.8125,Q1,Q4,match,PP,rGHZbBablMw,223.0,Florida Georgia Line - May We All Ft. Tim McGraw (Lyrics),2.676020962190279,0.1901930099113197,445.8295277381167,145.9866916572425,65.40639132514966,80.58030033209283,0.005193977151066,55034452,0.6043803145172224,55758387,0.6069123393931082,G,major,0.9466416835784912,-25.366056,88.89934,93.10788,24.844086,-5.7577305,19.528372,22.801376,15.7807455,4.2817783,12.023156,10.181309,10.021229,1.130242,10.529002,5.2123795,8.821543,-0.36873507,8.3206415,2.907177,8.357251,-2.0949554,7.956663,6.3158956,7.4733744,-0.8999988,7.260176,2304.8683000735687,743.8207777145111
338,Florida Georgia Line - Confession,Confession,Florida Georgia Line,Anything Goes,Country,Country,0.825,0.7125,Q1,Q3,mismatch,PN,eMBPXhCFAOA,192.0,Florida Georgia Line - Confession (Lyric Video),3.18460147003655,0.1237125893614443,576.0897925650673,211.28204791122093,65.40639132514966,145.87565658607127,0.0069319135509431,43714658,0.6484669936395889,44353695,0.6511875901355368,C#,major,0.9562970399856568,-49.949387,131.35706,96.254486,38.16976,-15.044982,17.866219,19.600046,15.469242,2.0252063,11.829066,8.25385,10.16042,-5.2915077,10.689088,-0.36526433,10.322915,-5.2757115,8.340284,-0.25499377,9.394777,-4.490651,7.3914485,1.881397,8.857689,-1.6826296,7.646436,2285.6811905647423,887.0636556909571
339,Florida Georgia Line - H.O.L.Y,H.O.L.Y,Florida Georgia Line,H.O.L.Y,Country,Country,0.725,0.7875,Q1,Q1,match,PP,dWHrZOgSIY8,194.0,H.O.L.Y.,5.647038326795597,0.1966997488939375,760.346144466105,325.8414615030442,65.40639132514966,260.43507017789454,0.0112804537639021,40240402,0.5812506644449169,40854617,0.584140004808995,Bb,major,0.8988004326820374,-47.690598,101.923294,107.278046,31.853865,-1.8865799,18.787457,11.664419,15.351128,7.41047,15.262714,6.5986743,11.794837,-5.4170957,11.940978,2.8133752,10.168519,-4.1836944,8.633105,-2.6224236,9.94244,-7.9661136,10.0908375,3.6240072,9.03146,-5.030552,8.818709,2047.8107261239634,727.6472782595818
341,Florida Georgia Line - Smooth,Smooth,Florida Georgia Line,Dig Your Roots,Country,Country,0.85,0.8,Q1,Q4,match,PP,Qe07Rhc0VcQ,170.0,Florida Georgia Line   Smooth,4.289803329050489,0.2244535519125683,653.5247367792409,115.86971395503193,65.40639132514966,50.46332262988227,0.010299852117896,37075230,0.7000344737697436,37638542,0.7024422571590672,F#,major,0.960443675518036,-72.823166,144.94667,102.91096,43.0291,-7.456166,24.629467,9.746958,20.200762,-2.5477405,14.964915,11.160682,11.887325,-6.546334,10.472795,3.8040183,10.473598,1.3915877,8.765336,-0.68434805,11.586993,-3.273625,8.803457,6.9496617,9.727227,-4.210075,8.281558,2172.9389942073008,793.3118920766392
342,Flume - Never Be Like You,Never Be Like You,Flume,Never Be Like You,Electronic,EDM,0.75,0.6875,Q1,Q3,mismatch,PN,Ly7uj0JwgKg,233.0,Flume - Never Be Like You feat. Kai,0.1284013841214911,0.2179972128210233,1151.0511686853654,744.2755571956747,65.40639132514966,678.869165870525,0.0167956016957759,29351362,0.2933082690146974,29937618,0.2966408076501289,F,major,0.9164962768554688,-54.09086,89.75877,91.32482,38.508957,-1.3330112,25.319887,7.638085,18.452553,1.2388622,14.385614,-1.3891422,18.874315,-1.1531053,13.621326,1.6489811,11.917206,-5.003509,10.77283,1.1855385,10.723622,-6.529007,10.597341,4.1799655,12.057856,-5.4034495,12.601527,2443.4196636877077,988.1668254554886
349,Frank Ocean - Nights,Nights,Frank Ocean,Blonde,R&B,Pop,0.275,0.3375,Q3,Q3,match,NN,r4l9bFqgMaQ,307.0,Frank Ocean - Nights,4.29629802389258,0.1184518860080127,1164.2844193146009,277.1826309768721,65.40639132514966,211.7762396517224,0.0072676725685596,49735270,0.2860259273633696,50616533,0.2892266862337941,F,minor,0.8147953152656555,-124.8695,80.214935,111.41763,34.72746,2.0147314,25.28898,19.015703,21.138939,0.6687707,14.480953,5.341145,14.14951,-0.3602709,12.344368,0.54547215,11.001659,-6.4203644,10.404404,3.9075038,11.10921,-0.79920536,10.321642,4.5063534,9.458671,0.5121938,8.929458,1936.6523579549275,811.7776952744168
350,Frank Ocean - Nikes,Nikes,Frank Ocean,Blonde,R&B,Pop,0.2625,0.375,Q3,Q2,match,NN,diIFhc_Kzng,314.0,Frank Ocean - Nikes,7.5057404822284335,0.1230132327936719,643.2138605692218,120.65074776640884,65.40639132514966,55.244356441259185,0.0046414793469011,51613932,0.2838554588984299,52514869,0.2869982882092912,C,minor,0.8312418460845947,-173.01366,96.538185,134.5295,46.472637,30.015755,30.462439,27.002705,18.15108,6.073151,17.442324,6.648252,14.507787,0.13066445,12.1736,0.9118177,10.866658,-0.56913114,10.438345,2.468659,8.249046,1.0854357,9.395492,-4.457073,8.854505,-5.0121765,9.71408,1407.087668782703,981.2037441466799
351,Frank Ocean - Pink + White,Pink + White,Frank Ocean,Blonde,R&B,Pop,0.275,0.55,Q3,Q4,mismatch,NP,uzS3WG6__G4,185.0,Frank Ocean - Pink + White,5.134887311187082,0.1238047307498741,973.6729485237336,257.13099468347406,65.40639132514966,191.7246033583244,0.0122992750257253,35677312,0.5708650328904156,36215640,0.5732980275160461,A,major,0.8409208059310913,-117.56776,109.18348,111.360176,45.284206,8.138631,22.5505,25.42158,16.815256,0.7607103,15.201212,0.13980338,14.784585,0.3256173,12.982615,-0.24222946,11.013245,-6.671394,11.209188,0.97903824,9.764189,-2.6353319,10.300622,1.9009645,9.045706,-5.4045973,8.667831,1849.5000122207662,884.8366489388142
353,Frankie Ballard - It All Started with a Beer,It All Started with a Beer,Frankie Ballard,El Rio,Country,Country,0.525,0.5875,Q3,Q1,mismatch,NP,My7bYa3podM,238.0,"Frankie Ballard - ""It All Started With A Beer"" (Official Audio)",5.696487363698593,0.1865926142453473,679.1271209972235,133.87038650376502,65.40639132514966,68.46399517861536,0.0056749577634036,34262974,0.328005233076983,34891113,0.3312578398866889,D,major,0.9209689497947692,-75.86756,90.04215,106.17994,30.538822,20.393501,21.019047,26.95226,16.281178,7.558177,13.319336,11.032762,10.456078,-3.5372975,11.757574,5.9163966,9.896378,-2.434693,10.116213,1.9778632,9.245866,-0.5695929,7.8864775,3.5496185,8.296953,-2.767838,8.142593,1887.83270599825,786.9920520426688
356,French Montana - Unforgettable,Unforgettable,French Montana,Unforgettable,Hip-Hop,Hip-Hop,0.475,0.5625,Q3,Q1,mismatch,NP,MIcIza4sqaM,231.0,French Montana - Unforgettable (Lyrics) ft. Swae Lee,3.0539023105588665,0.1074662910042262,235.6769528026876,76.00520839822768,65.40639132514966,10.598817073078024,0.0157074891030788,62265214,0.6358724366560281,63057504,0.6384674942380736,Ab,minor,0.9029027819633484,-60.47478,76.15671,115.60612,41.71474,-5.8868876,27.477194,23.073112,16.433859,8.636897,16.175913,8.647463,12.524477,-1.1638602,10.565643,6.3164997,9.803184,-5.228205,10.361246,7.1105556,10.613022,-1.7987399,9.904704,5.371031,9.501362,-1.0992024,8.703553,1897.8941431408364,890.0001548450642
360,Future - Selfish,Selfish,Future,HNDRXX,Hip-Hop,Hip-Hop,0.5875,0.55,Q3,Q4,mismatch,NP,34JMze2auWs,251.0,Selfish,7.372797264532427,0.1556150720354636,717.9436303460265,124.18608452867444,65.40639132514966,58.779693203524786,0.0215213485062122,35498092,0.3051577789199602,36192252,0.3086875493749939,Ab,major,0.9234489798545836,-152.62099,95.9905,95.240364,32.63005,3.4385567,28.514246,30.12595,20.037739,15.446414,16.28713,14.298861,18.677233,16.190268,14.435448,1.9473606,15.001145,17.572615,10.709739,9.032056,10.882342,5.713615,9.829034,6.7739534,10.351598,0.81087524,9.503955,1798.6872700267618,1014.002343549656
362,Future - Low Life (feat. The Weeknd),Low Life (feat. The Weeknd),Future,EVOL,Hip-Hop/Trap,Hip-Hop,0.4,0.4625,Q3,Q2,match,NN,0O1dYlP5xxI,313.0,Low Life,4.199846436977809,0.1314832677895674,697.7285438867157,116.54094037952248,65.40639132514966,51.13454905437281,0.0242798998951911,37453088,0.207512669002917,38279119,0.2107538306725444,C,minor,0.9279219508171082,-141.10342,90.5951,124.97425,50.694817,19.890028,31.791645,11.377909,27.142448,1.7338287,21.87465,2.9715638,18.204662,9.407414,17.70739,3.9794242,13.661488,0.29535764,13.518546,10.672639,15.414617,6.9353843,12.778366,9.187115,12.961717,10.526027,11.671514,1569.457507836669,1054.841552219346
364,Future - Draco,Draco,Future,FUTURE,Hip-Hop/Trap,Hip-Hop,0.375,0.4,Q3,Q2,match,NN,hlHXjPHuUfE,225,Draco,2.5012918263909016,0.0840890354492992,326.5383602681415,261.6255653005986,65.40639132514966,196.21917397544897,0.017096284776926,48971910,0.524635805857484,49569030,0.5263914719896913,C,minor,0.9234146475791932,-103.82622,79.40085,65.93317,34.232258,9.881707,34.026127,12.738811,19.25095,6.6536446,18.23555,20.186533,17.621202,-7.4283133,13.277661,11.955039,13.875882,-1.8823321,10.879442,10.7473,13.178884,1.6055748,10.314322,11.471599,10.376057,5.623223,9.544431,2604.103984587546,1019.3805666618372
366,Future - Mask Off,Mask Off,Future,FUTURE,Hip-Hop/Trap,Hip-Hop,0.2625,0.2875,Q3,Q2,match,NN,fjUGC8g4GOE,204.0,Future - Mask Off (Lyrics / Lyric Video),3.579148590673823,0.0848691695108077,66.96290501021821,70.10083450255941,65.40639132514966,4.694443177409752,0.0232109073549509,49473944,0.6465597009967072,50101322,0.6484424461036885,D,minor,0.6978358030319214,-163.26172,94.23439,114.7582,44.88948,11.260487,27.498669,12.047155,18.128372,23.710243,18.252348,18.673752,13.82948,0.20066488,11.654664,14.641006,14.359422,2.7103484,10.994913,10.539048,11.466875,7.327499,10.429476,9.181215,10.5193205,4.515156,10.571513,1415.3980544777496,875.7657141312378
367,Future - New Level,New Level,Future,New Level,Hip-Hop/Trap,Hip-Hop,0.6125,0.3125,Q3,Q1,mismatch,NP,exjgZ-a399o,269.0,FERG - New Level (Audio) ft. Future,2.190515773772817,0.1730885268511335,510.15842589447703,532.3973992564887,65.40639132514966,466.991007931339,0.0089502315968275,92457198,0.6920504792695857,93348777,0.6936138857330344,Eb,minor,0.5997466444969177,-78.44369,88.7733,74.680374,27.688595,1.8292435,21.787054,13.419072,17.042662,0.11639079,15.095276,9.645519,12.41443,-1.152909,13.078081,8.928052,13.620456,-6.777807,10.014823,7.269955,11.835972,4.6924906,11.845684,7.3726807,9.633737,2.1779351,9.283605,2534.0834592414662,777.3650887980012
368,Future - Rent Money,Rent Money,Future,FUTURE,Hip-Hop/Trap,Hip-Hop,0.6,0.575,Q3,Q2,match,NN,YdESRJ5Ev6A,265,Rent Money,6.181766957341273,0.1459445270802345,259.28045599899946,383.0422478502946,65.40639132514966,317.63585652514485,0.0188746340572834,67485650,0.5205122263006321,68268597,0.5226422468777685,Ab,major,0.7993348836898804,-109.362206,89.34589,79.9664,39.18905,11.475695,32.91299,7.0466194,20.689068,6.698157,18.764559,19.068584,17.417467,3.0537386,16.061876,9.24202,16.152288,4.447326,13.603325,8.893434,12.4400015,5.7408295,11.44623,10.805092,11.846133,5.3254066,9.419513,2442.755327868229,1066.5150032935749
370,Future - Super Trapper,Super Trapper,Future,FUTURE,Hip-Hop/Trap,Hip-Hop,0.4,0.25,Q3,Q1,mismatch,NP,0pwJrjT7hVQ,225.0,Future - Super Trapper (FUTURE),1.159243099962134,0.0517579131869264,17.678321455605456,731.4893486056533,65.40639132514966,666.0829572805036,0.0186928380280733,61541982,0.6599818471158071,62238507,0.6616148545707707,C,minor,0.8074618577957153,-99.41811,85.512054,85.727974,41.93426,26.081427,36.12235,34.020844,24.811583,4.4106603,19.090982,15.679415,17.199736,-3.4609551,17.08703,4.4301505,15.303545,-3.6437266,12.961608,-0.8201206,13.969236,-3.353594,12.430267,3.4294434,11.385595,-2.772396,11.112299,2218.390311580024,1109.5487518062564
372,Future - Zoom,Zoom,Future,FUTURE,Hip-Hop/Trap,Hip-Hop,0.825,0.175,Q2,Q2,match,NN,1slLksyEQu4,191.0,Zoom,2.113235546487701,0.0416717288300328,30.198855484408185,113.87914162255151,65.40639132514966,48.47275029740186,0.0287225451320409,42280738,0.6305707973980371,42823229,0.6320831424520742,A,minor,0.5937180519104004,-126.796936,111.03479,74.70005,41.24431,22.39373,36.76647,9.352727,26.387249,6.0601544,19.172668,20.86338,18.421074,-5.0624948,14.671458,11.934304,15.9638815,-1.5857971,12.112504,6.056428,13.596603,1.555167,11.093052,12.05514,10.796684,5.495565,10.289103,2423.9067980950044,1175.926698727953
375,G-Eazy - Good Life,Good Life,G-Eazy,Fast & Furious 8: The Album,Hip-Hop,Hip-Hop,0.7375,0.775,Q1,Q1,match,PP,RmsDf9XKpp4,225.0,G-Eazy and Kehlani - Good life (audio),4.770242969078736,0.1498142798184069,355.3450079514673,86.30425076864258,65.40639132514966,20.89785944349292,0.0037226658314466,32090204,0.3446377594499578,32686508,0.3479699294609081,C#,major,0.9575853943824768,-115.85111,63.887154,66.1478,28.630709,4.726858,25.048368,23.13072,18.022055,6.897167,14.319909,2.877723,16.308895,-2.8236914,12.187025,1.4114145,13.435517,2.4626505,9.669526,6.5556154,10.975339,-2.9508202,10.362842,5.633302,8.529058,-0.1273598,10.473696,2921.0130513769122,940.3064400390276
381,Galantis - No Money,No Money,Galantis,No Money,EDM/Dance,EDM,0.9375,0.8,Q1,Q2,mismatch,PN,j6-VvGWbhko,189.0,Galantis- no money (full audio),4.945615288130781,0.1796355577443979,744.5491631831512,505.42727619869544,65.40639132514966,440.0208848735458,0.0123709179461002,44627432,0.6836485987997241,45232420,0.6856837439828142,F#,minor,0.8262372612953186,-51.873924,127.472435,61.0995,38.388443,-5.7155795,28.706308,23.745426,20.388075,-5.468892,16.470388,6.328149,14.60678,-6.3341184,11.833865,-0.95655197,13.885332,-0.8025473,9.8824,-0.30907264,11.751555,-3.8582914,11.035659,-3.6098895,12.775131,-2.5562382,11.784788,2896.8978238058935,1022.4158961824161
393,Gorillaz - Saturnz Barz,Saturnz Barz,Gorillaz,Humanz (Deluxe),Alternative/Electronic,EDM,0.5375,0.4625,Q3,Q2,match,NN,j0HzCVtIzqE,184.0,Gorillaz - Saturnz Barz (8D AUDIO),3.7632112773521262,0.1710459828196058,682.5857875811226,2093.004522404789,65.40639132514966,2027.5981310796392,0.0101033449172973,40367056,0.6511655487428846,40943660,0.6533939232073201,F#,minor,0.8295888304710388,-85.38685,75.647415,90.14035,33.423855,-13.376022,26.637148,16.508272,21.682098,7.200039,18.494076,27.86428,13.941599,8.736315,12.0638895,3.3965302,10.582653,13.811259,10.009391,5.210788,8.837882,11.91534,9.416525,3.4673638,7.693256,2.1123335,8.791402,2206.162493413369,874.7110172657794
395,Grace - You Don't Own Me,You Don't Own Me,Grace,#LOVE...heartbreak,Pop,Pop,0.7125,0.675,Q1,Q2,mismatch,PN,DosIvd-FdhI,201.0,SAYGRACE - You Don't Own Me (Audio) ft. G-Eazy,2.8514737339608915,0.187550432276657,1082.876376669518,145.9866916572425,65.40639132514966,80.58030033209283,0.0115713318809866,22646392,0.3038966046939095,23221885,0.308573412286457,G,minor,0.8122442364692688,-76.32124,87.179245,89.75157,33.321415,7.226364,23.252728,20.238592,19.063545,-3.0322733,15.964226,2.0302644,15.416692,6.1170526,16.019133,0.4680973,12.383907,0.46744034,11.655871,4.449696,11.393113,-4.5792003,9.414103,4.5314417,9.375902,-0.95288545,9.299918,2275.2881039416384,878.2699700415642
396,Granger Smith - If the Boot Fits,If the Boot Fits,Granger Smith,Remington,Country,Country,0.65,0.7125,Q1,Q1,match,PP,bozmKNFYaHQ,169.0,Granger Smith - If the Boot Fits (audio),1.6241527907936482,0.1308886142013459,578.271318102756,161.0494265540188,65.40639132514966,95.64303522886914,0.0033067122567445,43441394,0.8290993937271636,44001507,0.8300141355997829,Eb,major,0.966833770275116,-73.459984,94.29713,88.49995,24.880033,-4.1589327,16.252426,29.118021,13.764559,0.43085968,11.7687845,7.2687593,9.944719,-0.5764908,9.777641,5.0769367,7.881959,-4.31189,8.373739,3.2690334,7.427427,-1.4379057,7.4332676,4.199853,7.4824095,-0.26909846,6.1952424,2346.835100016628,604.2342772466465
399,Drake - Back On Road,Back On Road,Drake,Everybody Looking,Hip-Hop,Hip-Hop,0.6125,0.45,Q3,Q2,match,NN,U0NkO7GtMQ4,153.0,Gucci Mane - Back On Road feat. Drake [Official Audio],4.785076624151307,0.1256623769871309,352.50560393709947,327.72904188699454,65.40639132514966,262.32265056184485,0.0335543751716613,19861158,0.4611751907043276,20265861,0.4645360424196337,C#,minor,0.6643746495246887,-158.14517,113.32736,70.881454,43.394676,8.17371,29.940369,17.26204,22.642744,-3.8386781,22.18239,6.154611,15.206354,-8.324891,15.872327,1.3071256,14.878152,-5.1664567,14.281162,-1.9798961,14.571357,-1.5392503,12.4328375,5.5905695,11.222836,-1.2879568,10.772024,2513.035689831145,1285.220593372977
401,Gucci Mane - Make Love,Make Love,Gucci Mane,Make Love,Hip-Hop,Hip-Hop,0.35,0.25,Q3,Q2,match,NN,rmD5b-ETTtY,302.0,Make Love,1.3622277933119338,0.0446613882696594,17.800591737783595,65.40639132514966,65.40639132514966,0.0,0.0106361089274287,137316902,0.816729925408607,138368503,0.8176160628071127,Eb,major,0.6478416323661804,-148.49397,107.48622,95.37879,48.68728,56.810364,37.899097,28.100723,21.989231,15.573202,17.244955,26.445591,15.162548,14.861066,14.944124,19.596035,15.049031,12.797471,13.784954,16.531364,12.094796,6.5959263,10.157374,15.591824,9.8429575,6.876334,9.050168,1724.4365726628128,1213.8884857702294
403,HAIM - Want You Back,Want You Back,HAIM,Want You Back,Indie Pop,Pop,0.7625,0.8125,Q1,Q3,mismatch,PN,jpOySXoFrlg,232.0,HAIM - Want You Back (Audio),2.19426253131398,0.1868307815470829,760.1050166718824,124.18608452867444,65.40639132514966,58.779693203524786,0.0071154148317873,39319982,0.3971215943045546,40037957,0.4009406905057697,C,major,0.8983838558197021,-38.780674,81.516945,103.24412,39.88228,2.9010792,25.366434,22.049274,16.583084,7.958825,13.756472,6.636272,11.852518,2.2033436,10.510946,7.3142824,10.2268305,1.5580473,9.395749,7.5500975,10.136682,-0.5830199,8.435896,5.1846294,8.291889,3.8194768,8.933624,2120.6965400432423,916.1107292123705
405,Hailee Steinfeld - Most Girls,Most Girls,Hailee Steinfeld,Most Girls,Pop,Pop,0.7375,0.7125,Q1,Q1,match,PP,6mTqqloMDjI,204.0,Hailee Steinfeld - Most Girls (Official Audio),6.1725316077953645,0.159377484948313,379.50780132386217,166.7288223161438,65.40639132514966,101.32243099099416,0.0147302178665995,37308014,0.4861209573978492,37865631,0.4886341260387141,A,major,0.9480445981025696,-86.35817,90.24554,95.63827,35.128178,-0.09293873,27.558746,23.135664,20.14288,7.033593,16.563517,6.2359023,17.033062,8.810866,14.683576,-0.8380369,14.821682,7.8197465,10.976251,5.475711,12.264107,-2.7795684,10.482074,4.799711,11.436789,-4.6909175,10.382654,2107.808769554874,910.1906891774007
407,Halsey - Eyes Closed,Eyes Closed,Halsey,Eyes Closed,Pop,Pop,0.7875,0.5625,Q2,Q3,match,NN,9LhN6E01Mkc,203.0,Halsey - Eyes Closed (Audio),3.654069752981057,0.1993347860993233,335.57636276131785,125.62905732418486,65.40639132514966,60.2226659990352,0.027183536440134,25505036,0.3387948500386256,26114217,0.3435133765278237,C#,minor,0.9331545829772948,-91.01825,125.244865,98.626816,37.10797,-2.7913451,21.605831,21.129866,21.36557,3.1443925,14.364206,2.113345,17.384403,3.3044252,12.5248785,1.2204744,11.318286,5.736151,11.936185,1.4460479,11.121826,3.2659135,10.231591,5.8212457,9.659386,-2.0991352,8.6664095,2069.460577516685,1020.6650615962793
408,Halsey - Not Afraid Anymore,Not Afraid Anymore,Halsey,Not Afraid Anymore,Pop,Pop,0.9125,0.6125,Q2,Q2,match,NN,3BPW-kz3gUw,227.0,Halsey - Not Afraid Anymore (Official Audio),4.610704441443503,0.1927291346646185,907.0633962218642,188.23090565017245,65.40639132514966,122.8245143250228,0.0085879350081086,59886170,0.6335350344218033,60665595,0.6362063012278562,F,minor,0.9284403324127196,-89.68932,101.500244,100.61211,32.420265,-11.628733,19.778713,24.062904,16.83007,5.9164424,12.490723,8.64813,14.2203,2.0594172,12.315067,6.1633105,11.453955,2.327064,11.206558,1.6225626,10.308916,-0.68765914,10.64857,3.6429455,9.946555,-1.3150057,8.801653,2063.2191033182826,728.8756570543587
